iter	Passed	Remaining
4484	1311299	150572
4485	1311553	150276
4486	1311856	149984
4487	1312119	149689
4488	1312398	149395
4489	1312649	149098
4490	1313029	148815
4491	1313338	148525
4492	1313633	148233
4493	1313926	147940
4494	1314259	147653
4495	1314535	147358
4496	1314826	147066
4497	1315154	146778
4498	1315466	146487
4499	1315744	146193
4500	1316034	145901
4501	1316358	145612
4502	1316627	145317
4503	1316903	145023
4504	1317178	144728
4505	1317576	144448
4506	1317885	144157
4507	1318151	143862
4508	1318436	143568
4509	1318737	143277
4510	1319015	142983
4511	1319292	142689
4512	1319617	142400
4513	1319880	142104
4514	1320150	141810
4515	1320429	141516
4516	1320730	141224
4517	1321020	140932
4518	1321321	140640
4519	1321589	140345
4520	1321987	140064
4521	1322246	139768
4522	1322540	139476
4523	1322819	139182
4524	1323128	138891
4525	1323411	138598
4526	1323696	138305
4527	1323970	138011
4528	1324278	137720
4529	1324552	137425
4530	1324849	137134
4531	1325214	136849
4532	1325523	136558
4533	1325804	136264
4534	1326089	135971
4535	1326421	135683
4536	1326716	135391
4537	1326994	135097
4538	1327284	134804
4539	1327612	134515
4540	1327899	134222
4541	1328177	133928
4542	1328503	133639
4543	1328796	133347
4544	1329076	133053
4545	1329353	132759
4546	1329772	132480
4547	1330064	132187
4548	1330360	131895
4549	1330660	131603
4550	1331009	131316
4551	1331278	131022
4552	1331551	130727
4553	1331856	130436
4554	1332128	130142
4555	1332407	129848
4556	1332701	129556
4557	1333072	129271
4558	1333361	128978
4559	1333637	128684
4560	1333924	128391
4561	1334259	128102
4562	1334519	127807
4563	1334789	127512
4564	1335080	127220
4565	1335419	126932
4566	1335709	126639
4567	1335994	126346
4568	1336291	126054
4569	1336566	125760
4570	1336837	125465
4571	1337109	125171
4572	1337445	124882
4573	1337747	124591
4574	1338043	124299
4575	1338321	124005
4576	1338640	123715
4577	1338904	123420
4578	1339176	123125
4579	1339465	122833
4580	1339809	122545
4581	1340094	122252
4582	1340364	121957
4583	1340630	121662
4584	1341027	121379
4585	1341309	121086
4586	1341581	120792
4587	1341847	120497
4588	1342164	120206
4589	1342448	119913
4590	1342738	119621
4591	1343073	119332
4592	1343358	119039
4593	1343629	118744
4594	1343914	118451
4595	1344250	118163
4596	1344540	117870
4597	1344819	117576
4598	1345107	117283
4599	1345494	116999
4600	1345803	116708
4601	1346062	116413
4602	1346357	116120
4603	1346648	115828
4604	1346938	115535
4605	1347206	115240
4606	1347541	114951
4607	1347855	114661
4608	1348137	114367
4609	1348421	114074
4610	1348763	113786
4611	1349066	113494
4612	1349366	113202
4613	1349726	112915
4614	1350038	112625
4615	1350297	112329
4616	1350568	112035
4617	1350889	111745
4618	1351153	111450
4619	1351415	111155
4620	1351725	110864
4621	1352070	110576
4622	1352338	110281
4623	1352642	109989
4624	1352932	109697
4625	1353335	109413
4626	1353607	109119
4627	1353878	108825
4628	1354178	108533
4629	1354476	108241
4630	1354764	107948
4631	1355029	107653
4632	1355321	107360
4633	1355589	107066
4634	1355882	106773
4635	1356177	106481
4636	1356532	106193
4637	1356802	105899
4638	1357086	105606
4639	1357368	105313
4640	1357761	105028
4641	1358048	104735
4642	1358320	104441
4643	1358613	104148
4644	1358917	103856
4645	1359187	103562
4646	1359463	103268
4647	1359772	102977
4648	1360039	102683
4649	1360304	102388
4650	1360584	102095
4651	1360883	101802
4652	1361179	101510
4653	1361429	101214
4654	1361683	100919
4655	1362061	100633
4656	1362363	100341
4657	1362655	100048
4658	1362936	99755
4659	1363261	99465
4660	1363547	99172
4661	1363822	98878
4662	1364094	98584
4663	1364428	98295
4664	1364716	98002
4665	1365006	97709
4666	1365279	97415
4667	1365656	97128
4668	1365937	96835
4669	1366211	96541
4670	1366540	96251
4671	1366839	95959
4672	1367109	95665
4673	1367383	95371
4674	1367704	95081
4675	1367985	94787
4676	1368247	94493
4677	1368528	94199
4678	1368848	93909
4679	1369121	93615
4680	1369411	93322
4681	1369688	93028
4682	1370063	92741
4683	1370345	92448
4684	1370621	92154
4685	1370914	91862
4686	1371258	91573
4687	1371539	91279
4688	1371817	90986
4689	1372131	90695
4690	1372418	90402
4691	1372697	90108
4692	1372980	89815
4693	1373355	89528
4694	1373636	89235
4695	1373920	88942
4696	1374180	88647
4697	1374504	88356
4698	1374763	88062
4699	1375018	87767
4700	1375277	87472
4701	1375608	87182
4702	1375918	86890
4703	1376194	86597
4704	1376493	86305
4705	1376856	86016
4706	1377125	85722
4707	1377404	85429
4708	1377697	85136
4709	1378001	84845
4710	1378268	84550
4711	1378554	84257
4712	1378910	83969
4713	1379168	83674
4714	1379440	83380
4715	1379689	83085
4716	1380025	82795
4717	1380324	82503
4718	1380597	82209
4719	1380873	81916
4720	1381263	81629
4721	1381541	81336
4722	1381831	81043
4723	1382113	80750
4724	1382421	80458
4725	1382703	80165
4726	1382969	79871
4727	1383259	79578
4728	1383535	79284
4729	1383833	78992
4730	1384112	78699
4731	1384422	78407
4732	1384703	78114
4733	1384976	77820
4734	1385253	77527
4735	1385648	77240
4736	1385929	76947
4737	1386216	76654
4738	1386497	76361
4739	1386843	76071
4740	1387144	75779
4741	1387417	75485
4742	1387716	75193
4743	1388002	74900
4744	1388290	74607
4745	1388534	74312
4746	1388882	74022
4747	1389168	73730
4748	1389459	73437
4749	1389766	73145
4750	1390098	72855
4751	1390384	72562
4752	1390660	72268
4753	1390948	71975
4754	1391268	71684
4755	1391557	71391
4756	1391837	71098
4757	1392128	70806
4758	1392504	70517
4759	1392775	70223
4760	1393052	69930
4761	1393361	69638
4762	1393643	69345
4763	1393924	69052
4764	1394202	68759
4765	1394539	68468
4766	1394812	68175
4767	1395082	67881
4768	1395355	67587
4769	1395673	67296
4770	1395965	67003
4771	1396219	66709
4772	1396499	66416
4773	1396921	66129
4774	1397211	65837
4775	1397482	65543
4776	1397793	65251
4777	1398086	64959
4778	1398349	64665
4779	1398622	64371
4780	1398934	64080
4781	1399228	63787
4782	1399503	63494
4783	1399770	63200
4784	1400133	62910
4785	1400433	62618
4786	1400710	62325
4787	1400994	62032
4788	1401343	61742
4789	1401639	61449
4790	1401924	61156
4791	1402202	60863
4792	1402537	60572
4793	1402816	60279
4794	1403108	59986
4795	1403412	59694
4796	1403676	59400
4797	1403954	59107
4798	1404209	58813
4799	1404567	58523
4800	1404857	58230
4801	1405116	57936
4802	1405410	57644
4803	1405742	57353
4804	1406072	57062
4805	1406358	56769
4806	1406651	56476
4807	1406986	56185
4808	1407275	55893
4809	1407572	55600
4810	1407924	55310
4811	1408200	55016
4812	1408480	54723
4813	1408773	54431
4814	1409076	54138
4815	1409354	53845
4816	1409633	53552
4817	1409920	53259
4818	1410222	52967
4819	1410522	52675
4820	1410797	52381
4821	1411061	52088
4822	1411434	51798
4823	1411710	51505
4824	1411993	51212
4825	1412284	50919
4826	1412597	50627
4827	1412868	50334
4828	1413147	50041
4829	1413423	49747
4830	1413745	49456
4831	1414000	49162
4832	1414271	48868
4833	1414567	48576
4834	1414900	48285
4835	1415161	47991
4836	1415449	47698
4837	1415805	47408
4838	1416099	47115
4839	1416385	46822
4840	1416643	46528
4841	1416976	46237
4842	1417259	45944
4843	1417567	45652
4844	1417850	45359
4845	1418172	45067
4846	1418448	44774
4847	1418727	44481
4848	1419016	44188
4849	1419389	43898
4850	1419665	43605
4851	1419945	43312
4852	1420199	43018
4853	1420513	42726
4854	1420787	42433
4855	1421060	42140
4856	1421341	41847
4857	1421658	41555
4858	1421940	41262
4859	1422214	40969
4860	1422518	40676
4861	1422842	40385
4862	1423113	40091
4863	1423409	39799
4864	1423802	39509
4865	1424088	39216
4866	1424362	38923
4867	1424636	38630
4868	1424974	38338
4869	1425252	38045
4870	1425517	37752
4871	1425816	37459
4872	1426141	37168
4873	1426432	36875
4874	1426699	36582
4875	1427059	36291
4876	1427369	35998
4877	1427661	35706
4878	1427942	35413
4879	1428278	35121
4880	1428596	34829
4881	1428859	34536
4882	1429124	34242
4883	1429440	33950
4884	1429709	33657
4885	1429988	33364
4886	1430287	33071
4887	1430587	32779
4888	1430852	32486
4889	1431136	32193
4890	1431503	31902
4891	1431802	31609
4892	1432093	31316
4893	1432369	31023
4894	1432676	30731
4895	1432986	30439
4896	1433270	30146
4897	1433531	29853
4898	1433862	29561
4899	1434147	29268
4900	1434425	28975
4901	1434702	28682
4902	1435097	28391
4903	1435383	28098
4904	1435679	27806
4905	1435984	27513
4906	1436263	27220
4907	1436525	26927
4908	1436810	26634
4909	1437106	26342
4910	1437410	26049
4911	1437695	25756
4912	1438004	25464
4913	1438389	25173
4914	1438677	24880
4915	1438936	24587
4916	1439224	24294
4917	1439557	24002
4918	1439848	23709
4919	1440107	23416
4920	1440394	23123
4921	1440687	22830
4922	1440978	22538
4923	1441264	22245
4924	1441548	21952
4925	1441903	21660
4926	1442195	21368
4927	1442481	21075
4928	1442799	20782
4929	1443067	20489
4930	1443356	20197
4931	1443634	19904
4932	1443956	19611
4933	1444240	19318
4934	1444515	19026
4935	1444781	18732
4936	1445095	18440
4937	1445388	18147
4938	1445638	17854
4939	1445929	17561
4940	1446330	17270
4941	1446608	16977
4942	1446876	16684
4943	1447145	16391
4944	1447495	16099
4945	1447782	15806
4946	1448035	15513
4947	1448349	15221
4948	1448648	14928
4949	1448937	14635
4950	1449231	14343
4951	1449585	14050
4952	1449861	13758
4953	1450137	13465
4954	1450437	13172
4955	1450844	12880
4956	1451148	12588
4957	1451431	12295
4958	1451728	12002
4959	1452035	11709
4960	1452302	11417
4961	1452567	11124
4962	1452896	10831
4963	1453177	10538
4964	1453428	10245
4965	1453702	9952
4966	1454075	9660
4967	1454375	9367
4968	1454645	9075
4969	1454931	8782
4970	1455260	8489
4971	1455532	8196
4972	1455816	7904
4973	1456085	7611
4974	1456407	7318
4975	1456691	7025
4976	1456979	6733
4977	1457267	6440
4978	1457638	6147
4979	1457935	5855
4980	1458216	5562
4981	1458539	5269
4982	1458833	4976
4983	1459092	4684
4984	1459353	4391
4985	1459648	4098
4986	1459953	3805
4987	1460228	3512
4988	1460476	3220
4989	1460856	2927
4990	1461126	2634
4991	1461391	2341
4992	1461664	2049
4993	1462022	1756
4994	1462308	1463
4995	1462603	1171
4996	1462877	878
4997	1463214	585
4998	1463475	292
4999	1463753	0
