iter	Logloss
4057	0.558897769
4058	0.5588932197
4059	0.5588863281
4060	0.5588829768
4061	0.5588783667
4062	0.5588714515
4063	0.5588650021
4064	0.5588605168
4065	0.5588549415
4066	0.5588520593
4067	0.5588479554
4068	0.5588409018
4069	0.5588337065
4070	0.5588279321
4071	0.5588211553
4072	0.558816508
4073	0.5588093195
4074	0.5588048173
4075	0.5588004401
4076	0.55879529
4077	0.5587906866
4078	0.5587875243
4079	0.5587829007
4080	0.5587753679
4081	0.5587687564
4082	0.5587662185
4083	0.5587557259
4084	0.5587523341
4085	0.5587477375
4086	0.5587422972
4087	0.5587362865
4088	0.5587303702
4089	0.5587251256
4090	0.5587203299
4091	0.5587152878
4092	0.5587113931
4093	0.5587071104
4094	0.5587000231
4095	0.5586939989
4096	0.5586895136
4097	0.5586824803
4098	0.5586771412
4099	0.5586692338
4100	0.5586643402
4101	0.5586590584
4102	0.5586514615
4103	0.5586462878
4104	0.5586417215
4105	0.5586362069
4106	0.5586292445
4107	0.5586248268
4108	0.5586191535
4109	0.5586139731
4110	0.5586096768
4111	0.5586035716
4112	0.5585967037
4113	0.5585921576
4114	0.5585854247
4115	0.5585801599
4116	0.5585751954
4117	0.5585720297
4118	0.5585690935
4119	0.5585645644
4120	0.5585601433
4121	0.5585536297
4122	0.5585492828
4123	0.5585417602
4124	0.5585340552
4125	0.5585303698
4126	0.5585248721
4127	0.5585202316
4128	0.5585120238
4129	0.5585061616
4130	0.5585003467
4131	0.558495777
4132	0.5584894322
4133	0.5584854903
4134	0.5584785549
4135	0.5584735128
4136	0.5584676168
4137	0.5584623519
4138	0.5584554233
4139	0.5584492269
4140	0.5584412757
4141	0.5584348971
4142	0.5584319069
4143	0.5584270403
4144	0.5584185996
4145	0.5584127206
4146	0.5584077999
4147	0.5584043542
4148	0.558398195
4149	0.5583938649
4150	0.5583873581
4151	0.5583813305
4152	0.5583745841
4153	0.5583727515
4154	0.5583683506
4155	0.5583616785
4156	0.55835693
4157	0.5583525392
4158	0.5583486986
4159	0.5583425731
4160	0.5583376862
4161	0.5583311524
4162	0.5583256243
4163	0.5583206429
4164	0.5583152937
4165	0.5583087261
4166	0.5583036334
4167	0.5582950881
4168	0.5582892496
4169	0.5582837552
4170	0.5582814333
4171	0.558275949
4172	0.5582730298
4173	0.558269665
4174	0.5582624697
4175	0.5582558717
4176	0.5582491084
4177	0.5582427163
4178	0.5582374143
4179	0.5582316534
4180	0.5582284303
4181	0.5582218999
4182	0.5582174248
4183	0.5582115119
4184	0.5582028688
4185	0.558198694
4186	0.5581931119
4187	0.5581898315
4188	0.5581867064
4189	0.5581798519
4190	0.5581750258
4191	0.5581684177
4192	0.5581637502
4193	0.5581569161
4194	0.5581527008
4195	0.558148526
4196	0.5581416243
4197	0.5581379761
4198	0.55813694
4199	0.5581271696
4200	0.5581220263
4201	0.5581159143
4202	0.5581121783
4203	0.5581068223
4204	0.5581007812
4205	0.5580957897
4206	0.5580889049
4207	0.5580834983
4208	0.5580763503
4209	0.5580679839
4210	0.5580615074
4211	0.5580536911
4212	0.5580477614
4213	0.5580412917
4214	0.5580349165
4215	0.5580289665
4216	0.5580232798
4217	0.5580181702
4218	0.5580149911
4219	0.5580099726
4220	0.5580058046
4221	0.5580011269
4222	0.5579959735
4223	0.5579915287
4224	0.5579866418
4225	0.5579806851
4226	0.5579762572
4227	0.5579695344
4228	0.5579630074
4229	0.5579583061
4230	0.5579538006
4231	0.5579486707
4232	0.5579425824
4233	0.5579367776
4234	0.5579328222
4235	0.557925151
4236	0.5579181312
4237	0.5579118741
4238	0.5579048847
4239	0.5578987154
4240	0.557893302
4241	0.5578905852
4242	0.5578861978
4243	0.55788069
4244	0.5578752699
4245	0.557873633
4246	0.5578688677
4247	0.5578653038
4248	0.5578575246
4249	0.5578531372
4250	0.5578493101
4251	0.5578435289
4252	0.5578393035
4253	0.5578335999
4254	0.5578287704
4255	0.5578230398
4256	0.5578193375
4257	0.5578137284
4258	0.5578086154
4259	0.5578053992
4260	0.5577987776
4261	0.5577950854
4262	0.5577879846
4263	0.5577800097
4264	0.557775403
4265	0.557768643
4266	0.5577616232
4267	0.557757327
4268	0.5577506885
4269	0.557747398
4270	0.5577430005
4271	0.5577369864
4272	0.5577294941
4273	0.5577230379
4274	0.5577159844
4275	0.5577094168
4276	0.5577042296
4277	0.5576987791
4278	0.5576919989
4279	0.557686734
4280	0.5576810034
4281	0.5576735415
4282	0.5576719081
4283	0.5576634033
4284	0.5576584928
4285	0.5576563227
4286	0.5576492422
4287	0.5576434643
4288	0.5576369406
4289	0.557631723
4290	0.557627852
4291	0.5576198535
4292	0.5576143726
4293	0.5576079401
4294	0.5576022533
4295	0.5575977343
4296	0.5575917068
4297	0.5575872553
4298	0.5575811905
4299	0.5575763577
4300	0.5575704145
4301	0.5575648661
4302	0.5575575392
4303	0.5575508332
4304	0.5575426153
4305	0.557537499
4306	0.5575346978
4307	0.5575301417
4308	0.5575246878
4309	0.5575187041
4310	0.5575153697
4311	0.5575086672
4312	0.5575014347
4313	0.5574958391
4314	0.5574916745
4315	0.5574860721
4316	0.5574813743
4317	0.5574768316
4318	0.5574717558
4319	0.5574658868
4320	0.5574609797
4321	0.5574557081
4322	0.5574492317
4323	0.5574425325
4324	0.5574387593
4325	0.5574351178
4326	0.5574302883
4327	0.5574232685
4328	0.5574188912
4329	0.5574121853
4330	0.557407376
4331	0.5574028064
4332	0.5573984089
4333	0.5573921991
4334	0.5573880884
4335	0.5573851084
4336	0.5573800258
4337	0.5573738126
4338	0.5573700057
4339	0.5573637756
4340	0.5573582003
4341	0.5573542449
4342	0.5573493614
4343	0.5573441438
4344	0.5573401445
4345	0.5573352171
4346	0.5573288453
4347	0.557317833
4348	0.5573099695
4349	0.5573018326
4350	0.5572975768
4351	0.5572930004
4352	0.5572886805
4353	0.557284931
4354	0.5572814819
4355	0.5572749008
4356	0.5572692377
4357	0.5572628321
4358	0.5572589746
4359	0.5572530415
4360	0.557249265
4361	0.5572424679
4362	0.5572352726
4363	0.5572298863
4364	0.557225779
4365	0.5572197076
4366	0.5572151717
4367	0.55721179
4368	0.5572023099
4369	0.5571986718
4370	0.5571919658
4371	0.5571847604
4372	0.5571793369
4373	0.5571741429
4374	0.5571691143
4375	0.5571627324
4376	0.557156212
4377	0.5571522465
4378	0.5571447306
4379	0.5571377412
4380	0.5571271743
4381	0.5571219534
4382	0.5571166885
4383	0.5571114844
4384	0.5571058348
4385	0.5570997363
4386	0.5570969554
4387	0.5570910291
4388	0.5570830845
4389	0.5570783023
4390	0.5570753121
4391	0.5570707493
4392	0.5570668175
4393	0.557066021
4394	0.5570609046
4395	0.5570561933
4396	0.5570519308
4397	0.55704673
4398	0.5570415563
4399	0.5570365986
4400	0.5570307701
4401	0.5570248843
4402	0.5570195317
4403	0.5570141959
4404	0.5570068386
4405	0.5570014725
4406	0.5569979019
4407	0.5569934706
4408	0.5569881855
4409	0.5569833763
4410	0.5569772204
4411	0.5569708689
4412	0.5569648278
4413	0.5569582231
4414	0.5569523541
4415	0.556947825
4416	0.5569426344
4417	0.5569363807
4418	0.5569311563
4419	0.5569260568
4420	0.5569175723
4421	0.5569126044
4422	0.5569066072
4423	0.5569003029
4424	0.5568970731
4425	0.5568939851
4426	0.5568883422
4427	0.5568827939
4428	0.5568776067
4429	0.5568714373
4430	0.5568664897
4431	0.5568613329
4432	0.55685515
4433	0.5568489132
4434	0.5568430206
4435	0.5568378671
4436	0.5568346238
4437	0.5568317585
4438	0.5568257141
4439	0.5568187381
4440	0.556816072
4441	0.5568115462
4442	0.5568069462
4443	0.5568027613
4444	0.5567962984
4445	0.5567896869
4446	0.5567838045
4447	0.5567787219
4448	0.5567725289
4449	0.5567682529
4450	0.5567609766
4451	0.5567562888
4452	0.5567513244
4453	0.5567459819
4454	0.5567391139
4455	0.5567349459
4456	0.5567291782
4457	0.5567204676
4458	0.556713144
4459	0.5567072244
4460	0.556701126
4461	0.5566961007
4462	0.5566906098
4463	0.5566853618
4464	0.5566793983
4465	0.5566734619
4466	0.5566685446
4467	0.5566650583
4468	0.5566591556
4469	0.5566571476
4470	0.5566520413
4471	0.5566464221
4472	0.5566408468
4473	0.5566347213
4474	0.5566285823
4475	0.55662352
4476	0.5566166858
4477	0.5566100338
4478	0.5566061426
4479	0.5566026597
4480	0.5565963283
4481	0.5565907969
4482	0.556586855
4483	0.5565796023
4484	0.5565747931
4485	0.5565665313
4486	0.5565626636
4487	0.5565578038
4488	0.5565537269
4489	0.5565471863
4490	0.556540558
4491	0.5565353269
4492	0.5565302308
4493	0.5565234911
4494	0.5565173386
4495	0.5565136195
4496	0.5565105078
4497	0.5565019794
4498	0.5564940585
4499	0.5564890232
4500	0.5564855571
4501	0.55648092
4502	0.556475078
4503	0.5564692698
4504	0.556463762
4505	0.5564614738
4506	0.5564559794
4507	0.5564502792
4508	0.5564450076
4509	0.5564380587
4510	0.5564325475
4511	0.5564269249
4512	0.556421768
4513	0.5564154704
4514	0.55641138
4515	0.5564081806
4516	0.5564031655
4517	0.556398984
4518	0.5563937293
4519	0.5563885994
4520	0.5563819441
4521	0.5563748163
4522	0.5563686503
4523	0.5563648468
4524	0.556360564
4525	0.5563527916
4526	0.5563488126
4527	0.5563445906
4528	0.5563388465
4529	0.5563374189
4530	0.5563327582
4531	0.5563254245
4532	0.556319812
4533	0.5563124919
4534	0.5563081889
4535	0.5563024751
4536	0.55629665
4537	0.5562899104
4538	0.5562860495
4539	0.5562784222
4540	0.5562737985
4541	0.5562662522
4542	0.5562604845
4543	0.5562557259
4544	0.5562481189
4545	0.5562415479
4546	0.5562375217
4547	0.5562332457
4548	0.5562277311
4549	0.5562235597
4550	0.5562192398
4551	0.5562125878
4552	0.5562070091
4553	0.5561995033
4554	0.5561942587
4555	0.5561897701
4556	0.5561817952
4557	0.5561779748
4558	0.5561710832
4559	0.5561674113
4560	0.5561618191
4561	0.5561578907
4562	0.5561513839
4563	0.556141627
4564	0.556137135
4565	0.5561313538
4566	0.5561284548
4567	0.5561227444
4568	0.5561181647
4569	0.5561133116
4570	0.5561083842
4571	0.5561022419
4572	0.5560964978
4573	0.5560907672
4574	0.5560850062
4575	0.5560808382
4576	0.5560761032
4577	0.556074328
4578	0.5560690463
4579	0.5560626272
4580	0.5560568932
4581	0.5560509264
4582	0.5560449832
4583	0.5560384527
4584	0.5560327761
4585	0.5560289186
4586	0.5560243827
4587	0.5560163606
4588	0.5560124356
4589	0.5560088312
4590	0.5560048724
4591	0.5559998269
4592	0.5559960605
4593	0.5559924527
4594	0.5559853553
4595	0.5559798475
4596	0.5559702965
4597	0.555967286
4598	0.5559628008
4599	0.5559586092
4600	0.5559547685
4601	0.5559503609
4602	0.5559445628
4603	0.5559399122
4604	0.5559339791
4605	0.5559286602
4606	0.5559237126
4607	0.5559181946
4608	0.5559143877
4609	0.5559082825
4610	0.5559016711
4611	0.555897277
4612	0.5558927748
4613	0.5558892008
4614	0.5558832643
4615	0.5558789985
4616	0.5558710303
4617	0.5558637101
4618	0.5558583913
4619	0.5558527687
4620	0.555846191
4621	0.5558403288
4622	0.5558372441
4623	0.5558320636
4624	0.5558276897
4625	0.555822354
4626	0.5558167145
4627	0.5558123609
4628	0.5558076968
4629	0.5558028774
4630	0.5557988512
4631	0.5557945279
4632	0.5557903936
4633	0.5557832928
4634	0.5557749264
4635	0.555769233
4636	0.5557647612
4637	0.5557591926
4638	0.5557530975
4639	0.5557492231
4640	0.5557461925
4641	0.5557397093
4642	0.5557341373
4643	0.5557287307
4644	0.5557211709
4645	0.5557135031
4646	0.555709271
4647	0.5557074317
4648	0.5557029835
4649	0.5557008776
4650	0.5556964126
4651	0.5556900509
4652	0.5556838647
4653	0.5556791364
4654	0.5556720626
4655	0.5556671791
4656	0.5556618265
4657	0.5556586406
4658	0.5556542634
4659	0.5556504463
4660	0.5556440914
4661	0.5556382393
4662	0.5556340173
4663	0.5556265419
4664	0.5556199473
4665	0.5556143011
4666	0.5556090565
4667	0.5556040346
4668	0.5556010512
4669	0.5555951181
4670	0.5555917567
4671	0.555589185
4672	0.5555844433
4673	0.5555770218
4674	0.5555717131
4675	0.5555677273
4676	0.5555657969
4677	0.5555625469
4678	0.5555589627
4679	0.5555550309
4680	0.5555484161
4681	0.555540691
4682	0.555537586
4683	0.5555330772
4684	0.5555291522
4685	0.5555259089
4686	0.5555163511
4687	0.555511822
4688	0.5555088048
4689	0.555501839
4690	0.5554981469
4691	0.5554917143
4692	0.5554884474
4693	0.5554819743
4694	0.5554751165
4695	0.555466011
4696	0.5554564026
4697	0.555450834
4698	0.5554465378
4699	0.5554406249
4700	0.5554332946
4701	0.5554283065
4702	0.5554223194
4703	0.5554159409
4704	0.5554117222
4705	0.5554066936
4706	0.5554031297
4707	0.555398928
4708	0.5553942773
4709	0.5553885366
4710	0.5553821277
4711	0.5553776795
4712	0.5553723877
4713	0.5553669507
4714	0.5553618546
4715	0.5553567517
4716	0.5553538696
4717	0.5553476294
4718	0.5553431947
4719	0.5553376666
4720	0.5553332556
4721	0.5553292226
4722	0.555323654
4723	0.5553192903
4724	0.5553150716
4725	0.5553124021
4726	0.5553093647
4727	0.5553012818
4728	0.5552950483
4729	0.5552908195
4730	0.5552847717
4731	0.5552793854
4732	0.5552746841
4733	0.5552724837
4734	0.5552666721
4735	0.5552604589
4736	0.5552567465
4737	0.555251539
4738	0.5552460986
4739	0.5552419374
4740	0.5552375905
4741	0.5552339253
4742	0.5552293355
4743	0.5552272565
4744	0.5552231729
4745	0.5552162341
4746	0.5552124069
4747	0.5552066696
4748	0.5552002066
4749	0.5551953333
4750	0.5551911653
4751	0.5551855528
4752	0.5551798627
4753	0.5551770143
4754	0.5551708686
4755	0.5551657218
4756	0.5551596369
4757	0.5551551213
4758	0.555151095
4759	0.5551440549
4760	0.5551354185
4761	0.5551308455
4762	0.5551267518
4763	0.5551241666
4764	0.5551206736
4765	0.5551165359
4766	0.5551117132
4767	0.5551039003
4768	0.5550985646
4769	0.5550904108
4770	0.5550848489
4771	0.555079061
4772	0.5550756388
4773	0.555068754
4774	0.5550645522
4775	0.5550601784
4776	0.5550534859
4777	0.5550476709
4778	0.5550396724
4779	0.5550332567
4780	0.5550281505
4781	0.5550222646
4782	0.5550156397
4783	0.5550097674
4784	0.5550038849
4785	0.5549975772
4786	0.5549935745
4787	0.5549897137
4788	0.5549839999
4789	0.5549795012
4790	0.5549730652
4791	0.5549678645
4792	0.5549641217
4793	0.5549602271
4794	0.5549522421
4795	0.5549472607
4796	0.5549412601
4797	0.5549383071
4798	0.5549315505
4799	0.554925722
4800	0.5549208082
4801	0.5549150539
4802	0.5549091141
4803	0.5549004946
4804	0.5548971231
4805	0.5548927188
4806	0.55488849
4807	0.5548828742
4808	0.5548782202
4809	0.5548710215
4810	0.5548671235
4811	0.5548608158
4812	0.5548554025
4813	0.5548471812
4814	0.554845379
4815	0.5548417476
4816	0.5548328412
4817	0.5548297498
4818	0.5548247077
4819	0.5548213901
4820	0.5548164391
4821	0.5548112485
4822	0.5548054234
4823	0.5547990617
4824	0.5547920048
4825	0.5547876174
4826	0.5547813806
4827	0.5547772362
4828	0.5547723662
4829	0.5547663049
4830	0.5547629232
4831	0.5547538279
4832	0.5547475201
4833	0.5547414487
4834	0.5547402202
4835	0.554733602
4836	0.5547271425
4837	0.5547228698
4838	0.5547182023
4839	0.5547150805
4840	0.5547093162
4841	0.5547014662
4842	0.5546971733
4843	0.5546909904
4844	0.5546862993
4845	0.5546848144
4846	0.5546803021
4847	0.5546749563
4848	0.5546702078
4849	0.5546644468
4850	0.5546594351
4851	0.5546534446
4852	0.5546469715
4853	0.554640188
4854	0.5546340524
4855	0.5546308766
4856	0.5546263981
4857	0.5546208194
4858	0.5546169315
4859	0.5546113494
4860	0.5546010289
4861	0.5545941441
4862	0.5545893045
4863	0.5545817953
4864	0.5545799526
4865	0.5545746641
4866	0.5545711205
4867	0.554566885
4868	0.5545595952
4869	0.5545558828
4870	0.5545529061
4871	0.5545466254
4872	0.5545390386
4873	0.5545322652
4874	0.5545267404
4875	0.554519265
4876	0.5545122958
4877	0.5545063999
4878	0.5545015872
4879	0.5544947632
4880	0.5544896671
4881	0.5544865318
4882	0.5544823941
4883	0.5544764914
4884	0.5544726913
4885	0.5544674906
4886	0.5544635284
4887	0.5544585302
4888	0.5544534982
4889	0.5544492053
4890	0.5544445581
4891	0.5544370286
4892	0.5544316018
4893	0.5544271435
4894	0.554419577
4895	0.5544094286
4896	0.5544039782
4897	0.5543974815
4898	0.5543949233
4899	0.5543886392
4900	0.5543860135
4901	0.5543832562
4902	0.5543781432
4903	0.5543710964
4904	0.5543663851
4905	0.5543622441
4906	0.5543557136
4907	0.5543497704
4908	0.5543442761
4909	0.5543392036
4910	0.5543354068
4911	0.5543317788
4912	0.5543259604
4913	0.5543217924
4914	0.5543174219
4915	0.5543109387
4916	0.5543046546
4917	0.5543003584
4918	0.5542934769
4919	0.554287068
4920	0.5542786442
4921	0.5542721711
4922	0.5542655327
4923	0.5542612904
4924	0.5542559851
4925	0.5542504502
4926	0.5542459886
4927	0.5542404605
4928	0.5542343654
4929	0.5542286281
4930	0.5542245546
4931	0.5542185574
4932	0.5542127896
4933	0.5542079028
4934	0.554203755
4935	0.554193988
4936	0.5541863337
4937	0.5541814941
4938	0.554176236
4939	0.554171366
4940	0.5541685412
4941	0.5541643293
4942	0.5541577449
4943	0.5541527602
4944	0.5541495338
4945	0.5541461757
4946	0.5541413732
4947	0.5541360949
4948	0.5541309009
4949	0.5541257508
4950	0.5541194802
4951	0.5541145495
4952	0.5541101115
4953	0.5541059468
4954	0.5541027069
4955	0.554096298
4956	0.5540941009
4957	0.5540883534
4958	0.5540836387
4959	0.5540778608
4960	0.5540687553
4961	0.5540636997
4962	0.5540575034
4963	0.5540503587
4964	0.5540451782
4965	0.5540397818
4966	0.554034716
4967	0.5540283577
4968	0.5540251752
4969	0.5540206933
4970	0.5540174837
4971	0.5540147467
4972	0.5540108925
4973	0.5540068967
4974	0.5539989589
4975	0.5539966302
4976	0.553991227
4977	0.5539848619
4978	0.5539789524
4979	0.5539729282
4980	0.5539694284
4981	0.5539663404
4982	0.5539597694
4983	0.5539528239
4984	0.5539501172
4985	0.5539449468
4986	0.5539393782
4987	0.5539361653
4988	0.5539287844
4989	0.5539238267
4990	0.553917789
4991	0.5539114138
4992	0.5539049542
4993	0.5539009583
4994	0.5538961322
4995	0.5538926257
4996	0.5538893992
4997	0.5538842626
4998	0.55387837
4999	0.5538746509
